velocity,altitude,best_m,best_p,best_t,finesse_max,naca_complet
73.16479657309145,8491.860568363294,8,7,7,279.99055204180235,8707
197.24897665656204,1180.8283548838053,8,6,7,355.6141899176406,8607
97.16664830518376,6872.839410331073,7,7,6,311.43305983707205,7706
78.71336511797281,8535.601887818004,8,6,8,236.9150973324808,8608
126.1866780197606,6746.622104006093,7,7,8,292.3233282108957,7708
81.45258568349978,1640.368741525228,6,6,13,200.31706489088106,6613
127.24381259400852,218.65354674311277,8,6,12,283.36894713711456,8612
74.53921562983203,6528.339226598918,9,5,3,241.36622418550323,9503
175.02631778790288,6578.414662196024,9,5,7,299.6340087287521,9507
91.25874870092173,175.16829657081877,8,4,7,172.7099668912166,8407
148.92843450203617,3866.5355341359937,8,6,8,334.63370447024965,8608
231.32420717002088,10023.501488136297,2,7,3,104.67241416114649,2703
151.7308544212446,8167.158149518404,4,7,9,169.11689658186134,4709
72.53662141268396,7875.35873811046,9,7,8,264.26618432028374,9708
121.56157552409721,10514.567132589418,8,7,9,293.5253984534093,8709
168.78056919388723,3622.4561578784483,7,6,7,315.29795993021924,7607
184.59636892092638,11114.047873977013,6,7,9,293.3252274457573,6709
62.87404634781382,1550.0109632993388,6,7,11,223.46706718919523,6711
53.419538726157725,6931.990052675615,9,5,16,153.56158776662411,9516
121.28284683474729,255.22305042981142,8,6,8,322.9993232539049,8608
215.27233279059206,10700.841082110537,5,6,6,195.5049293798388,5606
184.43434623559034,8824.118301784218,7,5,11,223.89114213855012,7511
149.89908129738097,122.87580599499037,8,6,8,332.0443146407219,8608
169.0895891918504,8662.767200432525,6,6,14,217.6543245973111,6614
209.88547026020942,3006.0641956548698,7,5,10,220.02293096393316,7510
150.04103790427558,3564.917082751393,9,6,4,386.4447735703208,9604
236.28984422395206,2021.1011878810568,5,6,8,157.23319563876476,5608
179.4532320435244,2654.502248661239,9,6,12,333.1959123736354,9612
88.1628501948926,3868.2009474745405,9,6,5,310.6427850885954,9605
157.22849954133156,413.03098480185474,6,7,11,177.33437793729328,6711
186.43173442879882,10171.054612965825,8,6,5,352.1114369617424,8605
186.36725843833258,4220.4393606691465,9,6,9,384.73932456817016,9609
183.05686667706993,11405.043172866084,9,6,6,300.5887524088161,9606
89.52147154816603,6039.975114788525,6,5,5,191.63995712828978,6505
96.53460154824683,9343.085454807997,9,6,20,160.306912392351,9620
62.154546076515494,7482.7619308919675,7,6,14,187.61799130231944,7614
76.77665230871483,1446.3960718923654,8,7,12,222.6053675379953,8712
86.59324494731433,8223.822706827914,6,7,4,276.7556650684858,6704
79.50150738087302,1245.8170175208245,8,3,7,130.55858122060533,8307
158.1340599763434,5863.375166394471,6,6,4,285.5851967766726,6604
235.18083405924693,5410.834901653194,4,5,5,158.80239891803396,4505
77.71634892948384,9236.193821841274,5,7,9,216.32243261845613,5709
155.66469541345208,2283.4343266958836,5,6,6,204.9011792692956,5606
245.09881638230422,10594.480663927017,3,5,1,85.6997135287256,3501
188.797546273754,1571.9571958281797,8,6,3,334.89909739685874,8603
152.8101113835422,11696.705946551403,9,6,2,331.6113140063862,9602
141.73934904294785,2197.3215750212003,9,6,9,350.4466955094215,9609
71.13964646565547,3579.883681790657,8,6,6,268.45612890812856,8606
144.6951726394022,9650.332374544936,9,7,10,283.53612321753116,9710
176.10719147137888,6891.82731996343,7,6,3,338.6336987215005,7603
129.87961564152258,7465.653049366971,8,6,7,303.45156184968096,8607
193.04919076596562,4388.397398244104,8,6,6,386.25457369717196,8606
171.7299754081278,193.95424025086473,7,5,3,251.92093287657949,7503
113.20067565798519,5096.719609655577,9,6,8,309.8566667723934,9608
85.26956500919664,6811.625120805569,8,6,17,192.63792560421345,8617
52.9289618079289,3303.570601310124,9,7,5,301.1644644736962,9705
242.01079390585494,5321.911619082186,3,6,10,69.94322293462452,3610
